Time,Position,theta,Force
0.681,0.406792,-0.0264757,8.21619
0.682,0.404663,-0.0253074,8.31389
0.683,0.402538,-0.0241433,8.41081
0.684,0.400416,-0.0229833,8.50695
0.685,0.398297,-0.0218276,8.60233
0.686,0.396181,-0.0206761,8.69696
0.687,0.394068,-0.0195288,8.79083
0.688,0.391959,-0.0183857,8.88396
0.689,0.389852,-0.0172467,8.97635
0.69,0.387749,-0.016112,9.06801
0.691,0.38565,-0.0149815,9.15896
0.692,0.383553,-0.0138552,9.24919
0.693,0.38146,-0.0127331,9.33871
0.694,0.37937,-0.0116151,9.42753
0.695,0.377283,-0.0105014,9.51566
0.696,0.3752,-0.00939188,9.60311
0.697,0.37312,-0.00828654,9.68987
0.698,0.371043,-0.0071854,9.77596
0.699,0.36897,-0.00608846,9.86139
0.7,0.3669,-0.0049957,9.94615
0.701,0.364833,-0.00390713,10.0303
0.702,0.36277,-0.00282274,10.1137
0.703,0.36071,-0.00174254,10.1966
0.704,0.358653,-0.000666514,10.2788
0.705,0.3566,0.000405333,10.3603
0.706,0.35455,0.00147301,10.4413
0.707,0.352503,0.00253651,10.5216
0.708,0.35046,0.00359585,10.6013
0.709,0.348421,0.00465102,10.6804
0.71,0.346384,0.00570204,10.759
0.711,0.344352,0.00674889,10.8369
0.712,0.342322,0.0077916,10.9142
0.713,0.340296,0.00883016,10.991
0.714,0.338274,0.00986458,11.0672
0.715,0.336255,0.0108949,11.1428
0.716,0.334239,0.011921,11.2179
0.717,0.332227,0.012943,11.2924
0.718,0.330218,0.0139609,11.3663
0.719,0.328213,0.0149747,11.4397
0.72,0.326211,0.0159843,11.5126
0.721,0.324213,0.0169899,11.5849
0.722,0.322218,0.0179913,11.6567
0.723,0.320227,0.0189887,11.728
0.724,0.318239,0.019982,11.7988
0.725,0.316255,0.0209711,11.869
0.726,0.314274,0.0219562,11.9387
0.727,0.312297,0.0229372,12.0079
0.728,0.310323,0.0239142,12.0766
0.729,0.308353,0.0248871,12.1449
0.73,0.306387,0.0258559,12.2126
0.731,0.304424,0.0268207,12.2798
0.732,0.302464,0.0277814,12.3466
0.733,0.300508,0.0287381,12.4129
0.734,0.298556,0.0296908,12.4787
0.735,0.296607,0.0306395,12.544
0.736,0.294661,0.0315841,12.6089
0.737,0.29272,0.0325248,12.6733
0.738,0.290781,0.0334614,12.7373
0.739,0.288847,0.034394,12.8008
0.74,0.286916,0.0353227,12.8638
0.741,0.284988,0.0362474,12.9264
0.742,0.283064,0.0371681,12.9886
0.743,0.281144,0.0380848,13.0503
0.744,0.279227,0.0389976,13.1116
0.745,0.277314,0.0399064,13.1725
0.746,0.275404,0.0408113,13.233
0.747,0.273498,0.0417123,13.293
0.748,0.271596,0.0426093,13.3526
0.749,0.269697,0.0435024,13.4118
0.75,0.267802,0.0443916,13.4706
0.751,0.26591,0.0452769,13.5289
0.752,0.264022,0.0461583,13.5869
0.753,0.262138,0.0470359,13.6445
0.754,0.260257,0.0479095,13.7017
0.755,0.25838,0.0487793,13.7585
0.756,0.256506,0.0496452,13.8148
0.757,0.254636,0.0505073,13.8709
0.758,0.25277,0.0513655,13.9265
0.759,0.250907,0.0522199,13.9817
0.76,0.249048,0.0530705,14.0366
0.761,0.247193,0.0539172,14.0911
0.762,0.245341,0.0547602,14.1452
0.763,0.243492,0.0555993,14.199
0.764,0.241648,0.0564346,14.2523
0.765,0.239807,0.0572662,14.3054
0.766,0.237969,0.058094,14.358
0.767,0.236136,0.058918,14.4103
0.768,0.234305,0.0597383,14.4623
0.769,0.232479,0.0605548,14.5139
0.77,0.230656,0.0613676,14.5652
0.771,0.228837,0.0621767,14.6161
0.772,0.227021,0.062982,14.6666
0.773,0.225209,0.0637836,14.7169
0.774,0.223401,0.0645815,14.7667
0.775,0.221596,0.0653758,14.8163
0.776,0.219795,0.0661663,14.8655
0.777,0.217998,0.0669532,14.9144
0.778,0.216204,0.0677364,14.963
0.779,0.214414,0.0685159,15.0112
0.78,0.212627,0.0692918,15.0591
0.781,0.210844,0.0700641,15.1067
0.782,0.209065,0.0708327,15.1539
0.783,0.207289,0.0715977,15.2009
0.784,0.205517,0.0723591,15.2475
0.785,0.203749,0.0731169,15.2939
0.786,0.201984,0.0738711,15.3399
0.787,0.200223,0.0746217,15.3856
0.788,0.198466,0.0753688,15.431
0.789,0.196712,0.0761122,15.4761
0.79,0.194962,0.0768522,15.5208
0.791,0.193215,0.0775885,15.5653
0.792,0.191473,0.0783214,15.6095
0.793,0.189733,0.0790507,15.6534
0.794,0.187998,0.0797765,15.697
0.795,0.186266,0.0804988,15.7403
0.796,0.184537,0.0812176,15.7833
0.797,0.182813,0.0819329,15.8261
0.798,0.181092,0.0826447,15.8685
0.799,0.179374,0.0833531,15.9107
0.8,0.17766,0.084058,15.9525
0.801,0.17595,0.0847594,15.9941
0.802,0.174244,0.0854574,16.0354
0.803,0.172541,0.086152,16.0764
0.804,0.170842,0.0868431,16.1172
0.805,0.169146,0.0875309,16.1577
0.806,0.167454,0.0882152,16.1979
0.807,0.165766,0.0888961,16.2378
0.808,0.164081,0.0895737,16.2774
0.809,0.1624,0.0902478,16.3168
0.81,0.160722,0.0909186,16.3559
0.811,0.159048,0.0915861,16.3948
0.812,0.157378,0.0922502,16.4334
0.813,0.155711,0.0929109,16.4717
0.814,0.154048,0.0935684,16.5098
0.815,0.152389,0.0942225,16.5476
0.816,0.150733,0.0948733,16.5851
0.817,0.149081,0.0955207,16.6224
0.818,0.147433,0.0961649,16.6594
0.819,0.145788,0.0968059,16.6962
0.82,0.144147,0.0974435,16.7327
0.821,0.142509,0.0980779,16.7689
0.822,0.140875,0.098709,16.805
0.823,0.139245,0.0993369,16.8407
0.824,0.137618,0.0999615,16.8762
0.825,0.135995,0.100583,16.9115
0.826,0.134375,0.101201,16.9465
0.827,0.132759,0.101816,16.9813
0.828,0.131147,0.102428,17.0158
0.829,0.129538,0.103037,17.0501
0.83,0.127933,0.103642,17.0841
0.831,0.126331,0.104244,17.1179
0.832,0.124733,0.104843,17.1514
0.833,0.123139,0.105439,17.1848
0.834,0.121548,0.106032,17.2178
0.835,0.119961,0.106622,17.2507
0.836,0.118378,0.107208,17.2833
0.837,0.116798,0.107792,17.3156
0.838,0.115221,0.108372,17.3478
0.839,0.113648,0.108949,17.3797
0.84,0.112079,0.109523,17.4113
0.841,0.110514,0.110094,17.4428
0.842,0.108952,0.110662,17.474
0.843,0.107393,0.111227,17.505
0.844,0.105839,0.111789,17.5357
0.845,0.104287,0.112348,17.5662
0.846,0.10274,0.112903,17.5965
0.847,0.101196,0.113456,17.6266
0.848,0.0996552,0.114006,17.6564
0.849,0.0981183,0.114553,17.6861
0.85,0.0965849,0.115096,17.7155
0.851,0.0950552,0.115637,17.7446
0.852,0.093529,0.116175,17.7736
0.853,0.0920064,0.11671,17.8023
0.854,0.0904874,0.117241,17.8308
0.855,0.0889719,0.11777,17.8591
0.856,0.08746,0.118296,17.8872
0.857,0.0859517,0.118819,17.9151
0.858,0.0844469,0.119339,17.9427
0.859,0.0829457,0.119856,17.9701
0.86,0.081448,0.12037,17.9973
0.861,0.0799539,0.120882,18.0243
0.862,0.0784634,0.12139,18.0511
0.863,0.0769764,0.121895,18.0777
0.864,0.075493,0.122398,18.104
0.865,0.0740131,0.122898,18.1302
0.866,0.0725367,0.123395,18.1561
0.867,0.0710639,0.123889,18.1819
0.868,0.0695947,0.12438,18.2074
0.869,0.068129,0.124868,18.2327
0.87,0.0666668,0.125354,18.2578
0.871,0.0652082,0.125836,18.2827
0.872,0.0637531,0.126316,18.3073
0.873,0.0623016,0.126793,18.3318
0.874,0.0608535,0.127268,18.3561
0.875,0.0594091,0.127739,18.3802
0.876,0.0579681,0.128208,18.404
0.877,0.0565307,0.128674,18.4277
0.878,0.0550968,0.129137,18.4511
0.879,0.0536664,0.129598,18.4744
0.88,0.0522395,0.130055,18.4975
0.881,0.0508162,0.13051,18.5203
0.882,0.0493963,0.130963,18.543
0.883,0.04798,0.131412,18.5654
0.884,0.0465672,0.131859,18.5877
0.885,0.0451579,0.132303,18.6097
0.886,0.0437522,0.132745,18.6316
0.887,0.0423499,0.133183,18.6532
0.888,0.0409511,0.133619,18.6747
0.889,0.0395558,0.134053,18.6959
0.89,0.0381641,0.134483,18.717
0.891,0.0367758,0.134911,18.7379
0.892,0.035391,0.135337,18.7586
0.893,0.0340098,0.13576,18.779
0.894,0.032632,0.13618,18.7993
0.895,0.0312577,0.136597,18.8194
0.896,0.0298869,0.137012,18.8393
0.897,0.0285195,0.137425,18.859
0.898,0.0271557,0.137834,18.8786
0.899,0.0257953,0.138241,18.8979
0.9,0.0244385,0.138646,18.917
0.901,0.0230851,0.139048,18.936
0.902,0.0217351,0.139447,18.9547
0.903,0.0203887,0.139844,18.9733
0.904,0.0190457,0.140238,18.9917
0.905,0.0177062,0.14063,19.0098
0.906,0.0163701,0.141019,19.0279
0.907,0.0150375,0.141406,19.0457
0.908,0.0137084,0.14179,19.0633
0.909,0.0123827,0.142172,19.0807
0.91,0.0110605,0.142551,19.098
0.911,0.00974176,0.142927,19.1151
0.912,0.00842646,0.143302,19.1319
0.913,0.0071146,0.143673,19.1486
0.914,0.00580619,0.144042,19.1652
0.915,0.00450123,0.144409,19.1815
0.916,0.0031997,0.144773,19.1976
0.917,0.00190162,0.145135,19.2136
0.918,0.000606979,0.145494,19.2294
0.919,-0.000684229,0.145851,19.245
0.92,-0.001972,0.146206,19.2604
0.921,-0.00325635,0.146558,19.2757
0.922,-0.00453726,0.146908,19.2907
0.923,-0.00581475,0.147255,19.3056
0.924,-0.00708881,0.1476,19.3203
0.925,-0.00835946,0.147942,19.3348
0.926,-0.00962668,0.148282,19.3492
0.927,-0.0108905,0.14862,19.3633
0.928,-0.0121509,0.148955,19.3773
0.929,-0.0134079,0.149288,19.3911
0.93,-0.0146614,0.149618,19.4048
0.931,-0.0159116,0.149946,19.4182
0.932,-0.0171584,0.150272,19.4315
0.933,-0.0184017,0.150596,19.4446
0.934,-0.0196417,0.150917,19.4575
0.935,-0.0208782,0.151236,19.4703
0.936,-0.0221114,0.151552,19.4829
0.937,-0.0233412,0.151867,19.4953
0.938,-0.0245676,0.152179,19.5075
0.939,-0.0257906,0.152488,19.5196
0.94,-0.0270102,0.152795,19.5314
0.941,-0.0282264,0.153101,19.5432
0.942,-0.0294392,0.153403,19.5547
0.943,-0.0306487,0.153704,19.5661
0.944,-0.0318548,0.154002,19.5773
0.945,-0.0330575,0.154298,19.5883
0.946,-0.0342569,0.154592,19.5992
0.947,-0.0354529,0.154883,19.6098
0.948,-0.0366455,0.155173,19.6204
0.949,-0.0378348,0.15546,19.6307
0.95,-0.0390207,0.155744,19.6409
0.951,-0.0402032,0.156027,19.6509
0.952,-0.0413824,0.156307,19.6607
0.953,-0.0425583,0.156586,19.6704
0.954,-0.0437307,0.156862,19.6799
0.955,-0.0448999,0.157135,19.6893
0.956,-0.0460657,0.157407,19.6984
0.957,-0.0472282,0.157676,19.7074
0.958,-0.0483873,0.157944,19.7163
0.959,-0.0495431,0.158209,19.725
0.96,-0.0506955,0.158472,19.7335
0.961,-0.0518446,0.158733,19.7418
0.962,-0.0529904,0.158991,19.75
0.963,-0.0541329,0.159248,19.758
0.964,-0.055272,0.159502,19.7659
0.965,-0.0564079,0.159755,19.7736
0.966,-0.0575404,0.160005,19.7811
0.967,-0.0586696,0.160253,19.7885
0.968,-0.0597955,0.160499,19.7957
0.969,-0.060918,0.160743,19.8027
0.97,-0.0620373,0.160984,19.8096
0.971,-0.0631533,0.161224,19.8164
0.972,-0.0642659,0.161462,19.8229
0.973,-0.0653753,0.161697,19.8293
0.974,-0.0664814,0.161931,19.8356
0.975,-0.0675841,0.162162,19.8417
0.976,-0.0686836,0.162392,19.8476
0.977,-0.0697798,0.162619,19.8534
0.978,-0.0708727,0.162844,19.859
0.979,-0.0719624,0.163068,19.8644
0.98,-0.0730487,0.163289,19.8697
0.981,-0.0741318,0.163508,19.8749
0.982,-0.0752116,0.163725,19.8798
0.983,-0.0762881,0.16394,19.8847
0.984,-0.0773614,0.164154,19.8893
0.985,-0.0784314,0.164365,19.8939
0.986,-0.0794982,0.164574,19.8982
0.987,-0.0805616,0.164781,19.9024
0.988,-0.0816219,0.164986,19.9065
0.989,-0.0826788,0.16519,19.9104
0.99,-0.0837326,0.165391,19.9141
0.991,-0.084783,0.16559,19.9177
0.992,-0.0858303,0.165788,19.9212
0.993,-0.0868743,0.165983,19.9244
0.994,-0.087915,0.166177,19.9276
0.995,-0.0889525,0.166368,19.9306
0.996,-0.0899868,0.166558,19.9334
0.997,-0.0910179,0.166746,19.9361
0.998,-0.0920457,0.166931,19.9386
0.999,-0.0930703,0.167115,19.941
1,-0.0940917,0.167297,19.9432
1.001,-0.0951098,0.167477,19.9453
1.002,-0.0961248,0.167655,19.9472
1.003,-0.0971365,0.167832,19.949
1.004,-0.098145,0.168006,19.9507
1.005,-0.0991504,0.168179,19.9522
1.006,-0.100152,0.168349,19.9535
1.007,-0.101151,0.168518,19.9547
1.008,-0.102147,0.168685,19.9558
1.009,-0.10314,0.16885,19.9567
1.01,-0.104129,0.169013,19.9574
1.011,-0.105115,0.169175,19.958
1.012,-0.106098,0.169334,19.9585
1.013,-0.107078,0.169492,19.9588
1.014,-0.108054,0.169648,19.959
1.015,-0.109028,0.169802,19.959
1.016,-0.109998,0.169954,19.9589
1.017,-0.110965,0.170105,19.9587
1.018,-0.111929,0.170253,19.9583
1.019,-0.11289,0.1704,19.9578
1.02,-0.113847,0.170545,19.9571
1.021,-0.114802,0.170689,19.9563
1.022,-0.115753,0.17083,19.9553
1.023,-0.116701,0.17097,19.9542
1.024,-0.117646,0.171108,19.953
1.025,-0.118588,0.171244,19.9516
1.026,-0.119527,0.171379,19.9501
1.027,-0.120462,0.171511,19.9484
1.028,-0.121395,0.171642,19.9466
1.029,-0.122324,0.171771,19.9447
1.03,-0.12325,0.171899,19.9426
1.031,-0.124173,0.172025,19.9404
1.032,-0.125093,0.172149,19.938
1.033,-0.12601,0.172271,19.9356
1.034,-0.126923,0.172392,19.9329
1.035,-0.127834,0.17251,19.9302
1.036,-0.128741,0.172628,19.9273
1.037,-0.129646,0.172743,19.9243
1.038,-0.130547,0.172857,19.9211
1.039,-0.131445,0.172969,19.9178
1.04,-0.13234,0.173079,19.9144
1.041,-0.133232,0.173188,19.9108
1.042,-0.134121,0.173295,19.9071
1.043,-0.135007,0.173401,19.9033
1.044,-0.135889,0.173504,19.8993
1.045,-0.136769,0.173606,19.8952
1.046,-0.137646,0.173707,19.891
1.047,-0.138519,0.173806,19.8866
1.048,-0.139389,0.173903,19.8821
1.049,-0.140257,0.173998,19.8775
1.05,-0.141121,0.174092,19.8728
1.051,-0.141982,0.174184,19.8679
1.052,-0.14284,0.174275,19.8629
1.053,-0.143695,0.174364,19.8577
1.054,-0.144547,0.174452,19.8525
1.055,-0.145396,0.174537,19.8471
1.056,-0.146242,0.174622,19.8415
1.057,-0.147085,0.174704,19.8359
1.058,-0.147925,0.174785,19.8301
1.059,-0.148762,0.174865,19.8242
1.06,-0.149595,0.174943,19.8182
1.061,-0.150426,0.175019,19.812
1.062,-0.151254,0.175094,19.8058
1.063,-0.152079,0.175167,19.7993
1.064,-0.1529,0.175239,19.7928
1.065,-0.153719,0.175309,19.7862
1.066,-0.154535,0.175377,19.7794
1.067,-0.155347,0.175444,19.7725
1.068,-0.156157,0.17551,19.7655
1.069,-0.156964,0.175574,19.7583
1.07,-0.157767,0.175636,19.751
1.071,-0.158568,0.175697,19.7437
1.072,-0.159366,0.175756,19.7361
1.073,-0.16016,0.175814,19.7285
1.074,-0.160952,0.17587,19.7208
1.075,-0.161741,0.175925,19.7129
1.076,-0.162527,0.175979,19.7049
1.077,-0.163309,0.176031,19.6968
1.078,-0.164089,0.176081,19.6886
1.079,-0.164866,0.17613,19.6802
1.08,-0.16564,0.176177,19.6717
1.081,-0.166411,0.176223,19.6632
1.082,-0.167179,0.176268,19.6545
1.083,-0.167944,0.176311,19.6456
1.084,-0.168706,0.176352,19.6367
1.085,-0.169465,0.176392,19.6277
1.086,-0.170221,0.176431,19.6185
1.087,-0.170975,0.176468,19.6092
1.088,-0.171725,0.176504,19.5998
1.089,-0.172472,0.176538,19.5903
1.09,-0.173217,0.176571,19.5807
1.091,-0.173958,0.176603,19.5709
1.092,-0.174697,0.176633,19.5611
1.093,-0.175433,0.176662,19.5511
1.094,-0.176166,0.176689,19.541
1.095,-0.176895,0.176715,19.5309
1.096,-0.177622,0.176739,19.5206
1.097,-0.178347,0.176762,19.5102
1.098,-0.179068,0.176784,19.4996
1.099,-0.179786,0.176804,19.489
1.1,-0.180501,0.176823,19.4783
1.101,-0.181214,0.176841,19.4674
1.102,-0.181924,0.176857,19.4565
1.103,-0.18263,0.176872,19.4454
1.104,-0.183334,0.176885,19.4342
1.105,-0.184035,0.176897,19.4229
1.106,-0.184734,0.176908,19.4115
1.107,-0.185429,0.176917,19.4
1.108,-0.186121,0.176925,19.3884
1.109,-0.186811,0.176932,19.3767
1.11,-0.187498,0.176937,19.3649
1.111,-0.188182,0.176941,19.353
1.112,-0.188863,0.176944,19.341
1.113,-0.189541,0.176946,19.3288
1.114,-0.190216,0.176946,19.3166
1.115,-0.190889,0.176944,19.3043
1.116,-0.191558,0.176942,19.2918
1.117,-0.192225,0.176938,19.2793
1.118,-0.192889,0.176933,19.2666
1.119,-0.193551,0.176927,19.2539
1.12,-0.194209,0.176919,19.241
1.121,-0.194865,0.17691,19.2281
1.122,-0.195518,0.1769,19.215
1.123,-0.196168,0.176888,19.2019
1.124,-0.196815,0.176875,19.1886
1.125,-0.197459,0.176861,19.1753
1.126,-0.198101,0.176846,19.1618
1.127,-0.19874,0.176829,19.1483
1.128,-0.199376,0.176811,19.1346
1.129,-0.200009,0.176792,19.1209
1.13,-0.200639,0.176772,19.107
1.131,-0.201267,0.17675,19.0931
1.132,-0.201892,0.176728,19.0791
1.133,-0.202514,0.176704,19.0649
1.134,-0.203134,0.176678,19.0507
1.135,-0.203751,0.176652,19.0364
1.136,-0.204364,0.176624,19.022
1.137,-0.204976,0.176595,19.0075
1.138,-0.205584,0.176565,18.9929
1.139,-0.20619,0.176534,18.9782
1.14,-0.206793,0.176501,18.9634
1.141,-0.207393,0.176468,18.9485
1.142,-0.207991,0.176433,18.9335
1.143,-0.208585,0.176397,18.9184
1.144,-0.209177,0.176359,18.9033
1.145,-0.209767,0.176321,18.888
1.146,-0.210353,0.176281,18.8727
1.147,-0.210937,0.176241,18.8572
1.148,-0.211519,0.176199,18.8417
1.149,-0.212097,0.176156,18.8261
1.15,-0.212673,0.176111,18.8104
1.151,-0.213246,0.176066,18.7946
1.152,-0.213817,0.176019,18.7787
1.153,-0.214384,0.175972,18.7628
1.154,-0.214949,0.175923,18.7467
1.155,-0.215512,0.175873,18.7306
1.156,-0.216071,0.175822,18.7144
1.157,-0.216629,0.17577,18.698
1.158,-0.217183,0.175716,18.6816
1.159,-0.217735,0.175662,18.6652
1.16,-0.218284,0.175606,18.6486
1.161,-0.21883,0.17555,18.6319
1.162,-0.219374,0.175492,18.6152
1.163,-0.219915,0.175433,18.5984
1.164,-0.220454,0.175373,18.5815
1.165,-0.22099,0.175312,18.5645
1.166,-0.221523,0.17525,18.5474
1.167,-0.222053,0.175187,18.5303
1.168,-0.222581,0.175123,18.513
1.169,-0.223107,0.175057,18.4957
1.17,-0.22363,0.174991,18.4783
1.171,-0.22415,0.174923,18.4609
1.172,-0.224667,0.174855,18.4433
1.173,-0.225182,0.174785,18.4257
1.174,-0.225694,0.174714,18.408
1.175,-0.226204,0.174643,18.3902
1.176,-0.226711,0.17457,18.3723
1.177,-0.227216,0.174496,18.3544
1.178,-0.227718,0.174421,18.3363
1.179,-0.228217,0.174345,18.3182
1.18,-0.228714,0.174269,18.3
1.181,-0.229208,0.174191,18.2818
1.182,-0.2297,0.174112,18.2635
1.183,-0.230189,0.174032,18.2451
1.184,-0.230676,0.173951,18.2266
1.185,-0.23116,0.173869,18.208
1.186,-0.231641,0.173786,18.1894
1.187,-0.23212,0.173702,18.1707
1.188,-0.232597,0.173617,18.1519
1.189,-0.23307,0.173531,18.1331
1.19,-0.233542,0.173444,18.1141
1.191,-0.234011,0.173356,18.0951
1.192,-0.234477,0.173267,18.0761
1.193,-0.234941,0.173177,18.0569
1.194,-0.235402,0.173086,18.0377
1.195,-0.23586,0.172994,18.0184
1.196,-0.236317,0.172902,17.9991
1.197,-0.23677,0.172808,17.9797
1.198,-0.237222,0.172713,17.9602
1.199,-0.23767,0.172618,17.9406
1.2,-0.238117,0.172521,17.921
1.201,-0.23856,0.172423,17.9013
1.202,-0.239002,0.172325,17.8815
1.203,-0.23944,0.172225,17.8617
1.204,-0.239877,0.172125,17.8418
1.205,-0.240311,0.172024,17.8219
1.206,-0.240742,0.171922,17.8018
1.207,-0.241171,0.171818,17.7817
1.208,-0.241597,0.171714,17.7616
1.209,-0.242021,0.171609,17.7414
1.21,-0.242443,0.171504,17.7211
1.211,-0.242862,0.171397,17.7007
1.212,-0.243279,0.171289,17.6803
1.213,-0.243693,0.171181,17.6598
1.214,-0.244105,0.171071,17.6393
1.215,-0.244514,0.170961,17.6187
1.216,-0.244921,0.17085,17.598
1.217,-0.245326,0.170737,17.5773
1.218,-0.245728,0.170624,17.5565
1.219,-0.246128,0.170511,17.5356
1.22,-0.246525,0.170396,17.5147
1.221,-0.24692,0.17028,17.4937
1.222,-0.247312,0.170164,17.4727
1.223,-0.247702,0.170046,17.4516
1.224,-0.24809,0.169928,17.4305
1.225,-0.248476,0.169809,17.4093
1.226,-0.248859,0.169689,17.388
1.227,-0.249239,0.169569,17.3667
1.228,-0.249617,0.169447,17.3453
1.229,-0.249993,0.169325,17.3238
1.23,-0.250367,0.169201,17.3023
1.231,-0.250738,0.169077,17.2808
1.232,-0.251107,0.168952,17.2592
1.233,-0.251473,0.168827,17.2375
1.234,-0.251837,0.1687,17.2158
1.235,-0.252199,0.168573,17.194
1.236,-0.252559,0.168445,17.1722
1.237,-0.252916,0.168316,17.1503
1.238,-0.25327,0.168186,17.1284
1.239,-0.253623,0.168055,17.1064
1.24,-0.253973,0.167924,17.0844
1.241,-0.254321,0.167792,17.0623
1.242,-0.254666,0.167659,17.0401
1.243,-0.25501,0.167525,17.0179
1.244,-0.255351,0.167391,16.9957
1.245,-0.255689,0.167256,16.9734
1.246,-0.256025,0.16712,16.951
1.247,-0.25636,0.166983,16.9286
1.248,-0.256691,0.166845,16.9062
1.249,-0.257021,0.166707,16.8837
1.25,-0.257348,0.166568,16.8611
1.251,-0.257673,0.166428,16.8385
1.252,-0.257996,0.166287,16.8159
1.253,-0.258316,0.166146,16.7932
1.254,-0.258634,0.166004,16.7704
1.255,-0.25895,0.165861,16.7476
1.256,-0.259264,0.165717,16.7248
1.257,-0.259575,0.165573,16.7019
1.258,-0.259884,0.165428,16.679
1.259,-0.260191,0.165282,16.656
1.26,-0.260496,0.165136,16.633
1.261,-0.260798,0.164989,16.6099
1.262,-0.261099,0.164841,16.5868
1.263,-0.261397,0.164692,16.5636
1.264,-0.261693,0.164543,16.5404
1.265,-0.261986,0.164393,16.5172
1.266,-0.262278,0.164242,16.4939
1.267,-0.262567,0.164091,16.4706
1.268,-0.262854,0.163938,16.4472
1.269,-0.263139,0.163786,16.4238
1.27,-0.263421,0.163632,16.4003
1.271,-0.263702,0.163478,16.3769
1.272,-0.26398,0.163323,16.3533
1.273,-0.264256,0.163167,16.3297
1.274,-0.26453,0.163011,16.3061
1.275,-0.264802,0.162854,16.2825
1.276,-0.265072,0.162697,16.2588
1.277,-0.265339,0.162538,16.235
1.278,-0.265604,0.16238,16.2112
1.279,-0.265867,0.16222,16.1874
1.28,-0.266128,0.16206,16.1636
1.281,-0.266387,0.161899,16.1397
1.282,-0.266644,0.161737,16.1157
1.283,-0.266899,0.161575,16.0918
1.284,-0.267151,0.161412,16.0678
1.285,-0.267402,0.161249,16.0437
1.286,-0.26765,0.161085,16.0196
1.287,-0.267896,0.16092,15.9955
1.288,-0.26814,0.160755,15.9714
1.289,-0.268382,0.160589,15.9472
1.29,-0.268622,0.160423,15.923
1.291,-0.26886,0.160255,15.8987
1.292,-0.269095,0.160088,15.8744
1.293,-0.269329,0.159919,15.8501
1.294,-0.26956,0.15975,15.8258
1.295,-0.26979,0.159581,15.8014
1.296,-0.270017,0.15941,15.7769
1.297,-0.270242,0.15924,15.7525
1.298,-0.270466,0.159068,15.728
1.299,-0.270687,0.158896,15.7035
1.3,-0.270906,0.158724,15.6789
1.301,-0.271123,0.15855,15.6543
1.302,-0.271338,0.158377,15.6297
1.303,-0.271551,0.158202,15.6051
1.304,-0.271762,0.158028,15.5804
1.305,-0.271971,0.157852,15.5557
1.306,-0.272178,0.157676,15.531
1.307,-0.272383,0.157499,15.5062
1.308,-0.272586,0.157322,15.4814
1.309,-0.272786,0.157145,15.4566
1.31,-0.272985,0.156966,15.4318
1.311,-0.273182,0.156788,15.4069
1.312,-0.273377,0.156608,15.382
1.313,-0.27357,0.156428,15.357
1.314,-0.27376,0.156248,15.3321
1.315,-0.273949,0.156067,15.3071
1.316,-0.274136,0.155885,15.2821
1.317,-0.274321,0.155703,15.257
1.318,-0.274504,0.155521,15.232
1.319,-0.274685,0.155338,15.2069
1.32,-0.274864,0.155154,15.1818
1.321,-0.275041,0.15497,15.1566
1.322,-0.275216,0.154785,15.1315
1.323,-0.275389,0.1546,15.1063
1.324,-0.27556,0.154414,15.0811
1.325,-0.275729,0.154228,15.0558
1.326,-0.275897,0.154041,15.0306
1.327,-0.276062,0.153854,15.0053
1.328,-0.276225,0.153666,14.98
1.329,-0.276387,0.153478,14.9546
1.33,-0.276546,0.15329,14.9293
1.331,-0.276704,0.1531,14.9039
1.332,-0.27686,0.152911,14.8785
1.333,-0.277014,0.152721,14.8531
1.334,-0.277166,0.15253,14.8277
1.335,-0.277316,0.152339,14.8022
1.336,-0.277464,0.152147,14.7767
1.337,-0.27761,0.151955,14.7512
1.338,-0.277754,0.151763,14.7257
1.339,-0.277897,0.15157,14.7002
1.34,-0.278037,0.151376,14.6746
1.341,-0.278176,0.151182,14.649
1.342,-0.278313,0.150988,14.6234
1.343,-0.278448,0.150793,14.5978
1.344,-0.278581,0.150598,14.5722
1.345,-0.278712,0.150402,14.5465
1.346,-0.278842,0.150206,14.5209
1.347,-0.278969,0.15001,14.4952
1.348,-0.279095,0.149813,14.4695
1.349,-0.279219,0.149615,14.4437
1.35,-0.279341,0.149417,14.418
1.351,-0.279461,0.149219,14.3923
1.352,-0.27958,0.14902,14.3665
1.353,-0.279696,0.148821,14.3407
1.354,-0.279811,0.148621,14.3149
1.355,-0.279924,0.148421,14.2891
1.356,-0.280035,0.148221,14.2633
1.357,-0.280145,0.14802,14.2374
1.358,-0.280252,0.147819,14.2115
1.359,-0.280358,0.147617,14.1857
1.36,-0.280462,0.147415,14.1598
1.361,-0.280564,0.147213,14.1339
1.362,-0.280665,0.14701,14.108
